dataset,method,seed,best_quality,best_config_id,n_unique,n_duplicates,spent_cpu_seconds,checkpoint_0.25,checkpoint_0.5,checkpoint_1.0
gift_cards,grid,17,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,96,0,30.04642329863067,0.190153832497763,0.190153832497763,0.190153832497763
gift_cards,random,17,0.191294646615019,markov|order=2;smoothing=0.5;decay=true|frac=1.0,46,4,29.822710747482,0.177906290399718,0.177906290399718,0.191294646615019
gift_cards,tpe,17,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,78,529,28.428200913819868,0.197726006069792,0.197726006069792,0.197726006069792
gift_cards,successive_halving,17,0.182021870088859,itemknn|topk=100;shrink=10.0|frac=0.5,43,0,30.30342868127929,0.103853591040584,0.182021870088859,0.182021870088859
gift_cards,hyperband,17,0.197490449933868,markov|order=1;smoothing=0.5;decay=false|frac=1.0,40,0,28.614021564172887,0.134524395548647,0.186001736044223,0.197490449933868
gift_cards,sm2,17,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,66,0,30.23260812315686,0.079962079207419,0.182958840023527,0.197726006069792
gift_cards,bocs,17,0.180881298179788,itemknn|topk=100;shrink=100.0|frac=0.5,32,0,28.64417313393702,0.131439141929697,0.142565480580552,0.180881298179788
gift_cards,fmqa,17,0.190558747137556,markov|order=2;smoothing=0.1;decay=true|frac=1.0,49,0,30.835598309742732,0.151820462964747,0.151820462964747,0.190558747137556
gift_cards,grid,18,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,96,0,30.07767329863067,0.190153832497763,0.190153832497763,0.190153832497763
gift_cards,random,18,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,57,4,30.858141885835174,0.16898612986748,0.197726006069792,0.197726006069792
gift_cards,tpe,18,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,82,563,30.78192344801709,0.197726006069792,0.197726006069792,0.197726006069792
gift_cards,successive_halving,18,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,37,0,29.505706725998294,0.177739654992587,0.190153832497763,0.190153832497763
gift_cards,hyperband,18,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,54,0,28.608096652705196,0.193607009592108,0.193607009592108,0.193607009592108
gift_cards,sm2,18,0.178368826997163,markov|order=2;smoothing=0.1;decay=true|frac=0.5,41,0,31.019940098191846,0.178368826997163,0.178368826997163,0.178368826997163
gift_cards,bocs,18,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,39,0,28.754576310290368,0.186001736044223,0.186001736044223,0.186001736044223
gift_cards,fmqa,18,0.194852833651352,markov|order=2;smoothing=0.1;decay=false|frac=1.0,52,0,31.780798946565014,0.194216683872082,0.194852833651352,0.194852833651352
gift_cards,grid,19,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,96,0,30.04642329863067,0.190153832497763,0.190153832497763,0.190153832497763
gift_cards,random,19,0.190153832497763,itemknn|topk=100;shrink=10.0|frac=1.0,39,1,30.605665829750027,0.177770078015976,0.190153832497763,0.190153832497763
gift_cards,tpe,19,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,81,558,28.43606026535886,0.197726006069792,0.197726006069792,0.197726006069792
gift_cards,successive_halving,19,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,50,0,30.837478671949786,0.181892927997398,0.193607009592108,0.193607009592108
gift_cards,hyperband,19,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,43,0,29.557325723614507,0.187210772057533,0.187210772057533,0.197726006069792
gift_cards,sm2,19,0.18979372851436,itemknn|topk=300;shrink=0.0|frac=1.0,46,0,30.035571839469053,0.18979372851436,0.18979372851436,0.18979372851436
gift_cards,bocs,19,0.197490449933868,markov|order=1;smoothing=0.5;decay=false|frac=1.0,32,0,29.098633606822183,0.182958840023527,0.182958840023527,0.197490449933868
gift_cards,fmqa,19,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,69,0,30.34219870263064,0.180881298179788,0.197726006069792,0.197726006069792
gift_cards,grid,20,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,96,0,29.99954829863067,0.190153832497763,0.190153832497763,0.190153832497763
gift_cards,random,20,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,39,3,29.184023675098633,0.197726006069792,0.197726006069792,0.197726006069792
gift_cards,tpe,20,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,73,478,28.429896517867615,0.197726006069792,0.197726006069792,0.197726006069792
gift_cards,successive_halving,20,0.194852833651352,markov|order=2;smoothing=0.1;decay=false|frac=1.0,50,0,28.617721961127838,0.194852833651352,0.194852833651352,0.194852833651352
