dataset,method,seed,best_quality,best_config_id,n_unique,n_duplicates,spent_cpu_seconds,checkpoint_0.25,checkpoint_0.5,checkpoint_1.0,config_id,test_ndcg_at_10,test_recall_at_10
luxury_beauty,grid,24,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.73403242429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,25,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.67153242429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,26,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.40590742429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,27,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.65590742429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,28,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.34340742429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,29,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.68715742429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid_interleaved,0,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,118,0,274.0747847164939,0.214461680218562,0.259984447743736,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid_interleaved,1,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,118,0,274.0747847164939,0.214461680218562,0.259984447743736,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid_interleaved,2,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,118,0,274.1372847164939,0.214461680218562,0.259984447743736,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid_interleaved,3,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,118,0,274.1841597164939,0.214461680218562,0.259984447743736,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
